"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
45.250,4.97,2.80,4.88,12.26,8.55,2.27,11.60,3.29
45.375,2.93,1.74,6.87,9.17,7.31,4.97,13.02,4.97
45.500,2.49,1.96,6.07,10.76,10.10,5.59,12.04,7.05
45.625,7.62,2.58,9.26,10.19,14.87,7.36,7.05,13.64
45.750,3.33,6.29,10.50,3.95,15.45,8.59,3.11,14.17
45.875,9.79,5.81,6.25,6.56,14.34,6.60,6.52,11.78
46.000,7.62,2.18,4.61,5.72,8.33,2.76,7.58,7.62
46.125,2.89,2.76,6.60,9.43,8.11,5.72,8.86,6.52
46.250,7.89,5.37,6.96,8.24,6.52,8.95,4.48,9.43
46.375,4.92,8.15,5.76,4.97,10.85,8.11,3.20,9.48
46.500,2.27,3.91,5.98,7.80,11.38,6.82,2.71,9.66
46.625,6.60,5.59,4.13,9.74,16.47,4.48,2.05,7.84
46.750,2.27,4.30,4.17,7.31,14.70,3.77,4.75,7.27
46.875,4.22,6.03,2.98,5.76,12.40,2.84,7.84,6.38
47.000,2.49,7.40,2.71,7.31,6.69,2.71,9.66,4.75
47.125,4.61,5.19,3.33,11.34,2.93,3.60,9.70,4.75
47.250,2.49,2.31,3.42,11.16,3.07,3.29,6.52,5.94
47.375,3.24,2.27,3.37,6.16,7.67,4.26,2.62,10.54
