"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
45.750,10.94,9.74,9.08,17.17,36.28,4.88,15.76,36.06
45.875,10.94,8.99,7.97,6.52,34.29,8.99,16.16,31.33
46.000,15.80,13.99,7.36,4.88,26.64,8.46,8.15,20.89
46.125,10.10,10.01,8.06,5.28,22.17,5.01,6.38,17.17
46.250,22.39,24.56,7.62,9.96,18.19,3.02,9.92,16.47
46.375,11.42,9.48,3.42,8.68,14.61,4.35,8.51,15.27
46.500,13.24,14.83,6.29,8.42,9.96,6.60,9.21,18.10
46.625,6.69,5.19,9.43,17.62,10.32,8.99,23.76,18.50
46.750,7.36,8.90,10.19,21.77,10.54,11.60,24.87,20.71
46.875,3.46,2.84,10.05,17.31,15.27,13.19,13.02,21.11
47.000,6.03,6.91,6.25,7.67,19.03,11.56,8.20,18.28
47.125,5.06,3.51,7.89,2.76,21.29,13.19,7.80,16.38
47.250,2.27,3.91,10.36,5.01,21.69,11.38,8.86,11.20
47.375,4.88,5.28,11.51,6.65,19.87,10.01,7.89,9.74
