"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
31.375,31.64,38.71,31.55,4.92,20.31,28.89,36.99,20.45
31.500,7.44,32.21,26.51,10.67,21.15,18.41,37.65,16.25
31.625,17.22,21.69,18.41,23.19,30.75,9.83,17.84,18.77
31.750,6.96,10.54,6.91,29.78,41.28,5.63,19.08,30.22
31.875,18.10,16.20,5.72,27.13,43.80,5.54,21.95,31.95
32.000,8.24,7.44,12.57,15.27,45.17,13.55,15.45,37.74
32.125,7.27,5.54,19.47,10.76,33.49,18.10,15.76,28.10
32.250,6.21,6.69,16.11,6.82,28.19,16.16,9.48,25.75
32.375,8.02,7.22,10.01,10.14,17.79,14.61,13.86,18.94
32.500,9.79,7.71,9.12,13.33,12.97,13.77,15.01,14.79
32.625,7.89,6.52,10.19,11.03,10.85,15.41,9.17,11.87
32.750,3.99,4.57,7.80,6.07,9.79,11.51,6.56,7.89
32.875,10.54,8.86,11.65,10.58,10.41,11.47,10.01,7.93
33.000,17.93,10.50,10.89,9.39,8.55,12.22,10.94,9.30
33.125,11.73,7.89,8.20,7.13,9.17,7.40,11.91,12.84
33.250,9.08,13.02,8.20,12.09,8.73,6.07,15.76,13.11
33.375,11.69,8.51,2.93,15.14,8.55,2.84,16.38,11.07
33.500,9.26,7.53,8.59,14.17,5.90,2.76,12.84,6.78
33.625,15.80,10.72,12.84,9.57,4.61,5.50,8.20,5.45
33.750,4.83,8.20,13.24,11.20,5.90,6.16,8.37,6.69
33.875,11.16,13.99,12.18,17.04,4.92,5.01,12.93,7.49
34.000,6.82,7.84,12.88,16.55,5.14,8.33,17.04,6.03
34.125,9.17,9.04,13.41,13.24,7.40,13.37,15.80,4.92
34.250,12.93,13.72,13.50,15.18,11.20,16.16,17.40,5.90
34.375,14.87,13.81,12.62,14.26,12.57,15.63,17.62,7.31
34.500,17.44,15.85,6.82,17.04,19.39,9.08,17.31,15.45
34.625,18.55,20.00,5.67,26.15,24.56,3.51,23.41,21.77
34.750,19.03,23.68,6.16,24.91,36.24,6.12,21.38,33.27
34.875,15.85,10.98,4.92,11.65,40.66,8.11,11.07,37.70
35.000,12.84,12.18,4.22,8.06,35.04,4.83,11.34,30.88
35.125,5.23,12.88,2.84,18.85,22.79,3.37,17.88,19.16
35.250,13.06,10.36,3.86,19.43,13.77,6.91,18.55,12.00
35.375,8.11,11.65,5.01,19.74,14.65,5.81,20.71,14.17
35.500,5.98,12.57,5.19,21.64,22.53,4.66,24.16,20.85
35.625,16.07,19.39,6.43,20.36,19.52,11.03,21.46,21.69
35.750,11.73,11.87,5.28,15.05,14.74,11.56,17.48,20.49
35.875,31.02,24.16,3.15,14.17,10.67,7.00,16.91,15.94
36.000,10.05,14.30,3.64,16.42,13.72,7.09,14.03,11.60
36.125,11.56,9.21,5.45,18.32,20.54,7.67,11.11,13.28
36.250,15.98,6.16,6.12,16.73,24.56,2.93,8.86,20.14
36.375,26.68,20.76,4.22,12.40,27.52,1.96,8.90,24.74
36.500,13.06,8.37,8.77,13.86,26.37,2.76,11.82,21.24
36.625,18.06,16.29,7.80,7.09,20.27,5.59,8.90,14.96
36.750,9.70,10.19,5.37,5.72,12.40,8.81,13.77,10.85
36.875,14.08,11.16,12.09,7.36,8.15,12.84,10.63,15.05
37.000,13.06,20.58,13.81,19.43,11.78,16.51,11.73,22.39
37.125,6.60,10.94,12.26,25.40,16.02,12.18,16.02,31.02
37.250,4.88,8.24,4.75,17.75,16.86,5.59,17.97,29.74
37.375,10.01,3.99,5.50,16.20,18.94,7.84,19.34,30.58
37.500,4.92,5.41,4.44,18.24,18.24,3.73,19.03,25.53
37.625,7.80,8.24,5.06,15.54,22.13,3.82,13.68,29.43
37.750,7.71,5.98,9.79,14.79,29.12,10.23,10.01,37.96
