TIME,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
sec.,A,B,B,B,B,A,A,A
39.875,3.29,7.27,18.06,11.42,31.68,15.23,31.33,20.00
40.000,4.66,5.28,10.98,18.19,33.36,15.67,29.07,33.27
40.125,5.01,7.00,12.44,20.05,28.59,14.30,27.52,35.75
40.250,6.29,7.53,12.57,30.97,31.37,6.69,17.79,41.19
40.375,25.80,7.71,9.43,39.91,28.85,24.21,12.53,28.76
40.500,17.84,5.32,8.51,43.93,21.24,33.67,11.69,24.56
40.625,6.03,8.37,5.54,40.79,15.67,20.89,18.55,15.63
40.750,5.76,7.97,14.43,24.47,12.18,9.61,21.55,17.17
40.875,2.89,3.64,15.41,17.44,14.52,14.17,15.67,14.39
41.000,2.93,4.79,8.06,11.34,12.97,12.75,13.90,14.17
41.125,5.76,4.48,6.21,24.07,10.89,7.22,27.26,8.33
41.250,1.96,5.98,4.66,34.25,8.68,5.10,31.77,6.56
41.375,9.52,7.09,4.75,20.62,9.26,5.85,16.25,5.54
41.500,7.84,6.91,11.38,20.23,8.68,7.67,14.96,4.70
41.625,5.10,7.05,14.56,25.05,6.91,15.85,39.42,3.82
41.750,8.28,9.17,15.23,22.79,5.32,7.58,49.20,3.86
41.875,9.43,7.40,12.97,18.24,4.75,7.00,27.97,6.82
42.000,5.37,7.49,6.34,17.13,8.15,12.04,9.83,12.22
42.125,7.18,11.42,13.37,30.80,14.52,15.01,20.62,16.73
42.250,4.79,15.36,9.61,30.35,16.55,10.98,27.61,19.52
42.375,6.21,6.47,8.73,22.08,16.47,9.21,24.87,19.47
42.500,6.65,4.75,22.70,18.77,13.19,16.42,24.03,15.63
42.625,5.98,7.18,27.52,15.80,15.85,14.61,30.49,11.56
42.750,7.89,6.78,26.06,13.28,19.34,5.72,32.30,7.58
42.875,3.91,10.05,25.75,16.60,19.74,9.17,28.94,8.33
43.000,3.55,11.07,25.84,21.02,18.59,19.03,13.90,8.73
43.125,5.67,10.67,25.71,17.48,19.21,22.17,12.84,12.40
43.250,6.78,6.69,20.09,14.70,30.53,16.02,16.20,17.40
43.375,9.61,11.96,7.58,13.72,35.04,8.02,22.17,20.93
